token,address,timestamp,tweet_text,username,likes,retweets,sentiment,is_meme,meme_relevance_score,text
sol,So11111111111111111111111111111111111111112,2025-01-28T02:18:13.000Z,,Silent Night,0,0,-0.8,False,-0.8,"Check out $SATOSHI

It's on $ETH, $BASE, and $SOL
 "
sol,So11111111111111111111111111111111111111112,2025-01-28T02:18:00.000Z,,Trading GPro,0,0,0.4154513888888889,False,0.4154513888888889,It's a Delight! Massive gains like   9 8 .37 % on $ETH ! Begin your 14 -DAY FREE trial today and see how easy it is to start profiting ! !  - https://discord.gg/pwUxwD6q6K - Join swiftly! $USDC $MNT $BTC $SOL $ETH $LTC $DOGE $RUNE $ONDO $SUI
sol,So11111111111111111111111111111111111111112,2025-01-28T02:18:00.000Z,,Trading GPro,0,0,0.78125,True,1.5625,Rock'n on! A member just achieved   8 3 .84 % profit on $ETH ! Join today for a 14 -DAY FREE trial and get exclusive analyst insights ! !  - https://discord.gg/pwUxwD6q6K - Try it out! $MNT $RUNE $USDC $SOL $XRP $BTC $ETH $TRUMP $SUI $PEPE
sol,So11111111111111111111111111111111111111112,2025-01-28T02:18:00.000Z,,Trading GPro,0,0,0.890625,True,1.78125,Wonderful! A member just achieved   1 6 4 0.9 % on $XCN ! Get started with your 14 -DAY FREE trial and start making smarter trades ! !  - https://discord.gg/pwUxwD6q6K - Be engaged! $BTC $SOL $RUNE $USDC $ONDO $DOGE $SUI $PEPE $LTC $ETH
sol,So11111111111111111111111111111111111111112,2025-01-28T02:17:41.000Z,,SUBPAR,0,0,0.3333333333333333,True,0.6666666666666666,"I'll definitely be re-visiting this once my medium article about Meteora DLMM and M3M3 with relation to meme-to-meme exotic pairings, and the transitional value of getting more stables on $sol is done.

INSHALLAH"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:17:36.000Z,,Beast Vijay,0,0,0.0,False,0.0,Try to learn something  $Btc $Sol
sol,So11111111111111111111111111111111111111112,2025-01-28T02:18:00.000Z,,Trading GPro,0,0,0.78125,True,1.5625,Rock'n on! A member just achieved   8 3 .84 % profit on $ETH ! Join today for a 14 -DAY FREE trial and get exclusive analyst insights ! !  - https://discord.gg/pwUxwD6q6K - Try it out! $MNT $RUNE $USDC $SOL $XRP $BTC $ETH $TRUMP $SUI $PEPE
sol,So11111111111111111111111111111111111111112,2025-01-28T02:18:00.000Z,,Trading GPro,0,0,0.890625,True,1.78125,Wonderful! A member just achieved   1 6 4 0.9 % on $XCN ! Get started with your 14 -DAY FREE trial and start making smarter trades ! !  - https://discord.gg/pwUxwD6q6K - Be engaged! $BTC $SOL $RUNE $USDC $ONDO $DOGE $SUI $PEPE $LTC $ETH
sol,So11111111111111111111111111111111111111112,2025-01-28T02:17:41.000Z,,SUBPAR,0,0,0.3333333333333333,True,0.6666666666666666,"I'll definitely be re-visiting this once my medium article about Meteora DLMM and M3M3 with relation to meme-to-meme exotic pairings, and the transitional value of getting more stables on $sol is done.

INSHALLAH"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:17:36.000Z,,Beast Vijay,0,0,0.0,False,0.0,Try to learn something  $Btc $Sol
sol,So11111111111111111111111111111111111111112,2025-01-28T02:17:30.000Z,,Yani,0,0,0.2833333333333333,False,0.2833333333333333,"#TRUMPGU
90 MILLION TOKENS LOCKED   
30 MILLION FROM THE DEV WALLET  
  BURNING 5 MILLION EVERY 150K MC  
 LOCKING MORE , AND HOLDING THE FLOOR    
 FULL METASENDOR INCOMING  
JUMP IN NOW OR CRY LATER  

8qVm331rU1L5puqXVn2pGRf7VvxbF9b8NFhtqGoCpump
#TRUMPGU $SOL"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:17:19.000Z,,Feeler Terminal,0,0,0.0,False,0.0,"@FeelerAgent
 analyze $sol"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:16:49.000Z,,link (quant arc),0,0,0.65,False,0.65,"lets run 1 more giveaway

2 $sol giveaway two winners 1 each like comment retweet follow me and drop address for the chance to win"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:16:40.000Z,,Jonesstm.g,0,0,0.78125,False,0.78125,"59tj1fQYQcKapLBnizJXgYd55t6Ma38XdQzsZ3fGtnCA Sure, here’s my $SOL address: 59tj1fQYQcKapLBnizJXgYd55t6Ma38XdQzsZ3fGtnCA Just kidding! But if you’re giving away wallets, I’ll drop my data for AI training instead!  #PublicAI"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:15:39.000Z,,Smelly Rino,0,0,-0.1324074074074074,False,-0.1324074074074074,$SOL is down 7.1% today alongside $ADA (-6.8%) and $SHIB. Market reacting to no expected interest rate cuts. Crypto volatility hitting hard this week. #SOL #Invest #crypto #Solana
sol,So11111111111111111111111111111111111111112,2025-01-28T02:15:35.000Z,,chaoren,0,0,0.1547619047619047,False,0.1547619047619047," Smart Money Alert: SAMMY 
 CA: 6t8CbAEHRNx1V212QosGDcWexhCB92wtDdSvwvLumoon
 First Alert vs Current:
 $0.000233
 MC: $233.1K
 3 whales | Max Profit: -3.4%
 Trade Now:
gmgn: https://gmgn.ai/sol/token/xC31kO6v_6t8CbAEHRNx1V212QosGDcWexhCB92wtDdSvwvLumoon…
$SOL #Solana #DeFi"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:15:26.000Z,,Grizman,0,0,0.5,False,0.5,"$ORION - 
@OrionPay
 utility play getting virtual credit cards without kyc? 

Top up your balance with $SOL, $ETH, $BNB & more. Subs $50K MC"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:15:02.000Z,,Market Prophit,0,0,-0.125,False,-0.125,"$SOL Sentiment 

CROWD = Bullish 
MP | #SmartMoney = Bearish  

#Solana
Check out sentiment and other crypto stats at http://marketprophit.com

#Crypto #Marketprophit"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:14:45.000Z,,k4u2s0h,0,0,0.0,False,0.0,Pull up #Crypto Fam $SOL
sol,So11111111111111111111111111111111111111112,2025-01-28T02:14:43.000Z,,SexyStockSlayer,0,0,-0.3499999999999999,False,-0.3499999999999999,Why do the obvious front loaders and farmers in $SOL Solana get glorified and ass kissed? Are people just attracted to bad people?
sol,So11111111111111111111111111111111111111112,2025-01-28T02:14:30.000Z,,Beast Vijay,0,0,0.0,False,0.0,"$5000 $Seek GIVEAWAY to 2 people 

To enter:

• Follow me
• Drop your $SOL addy
• Like & RT this post

winners in 24 hours! "
sol,So11111111111111111111111111111111111111112,2025-01-28T02:13:56.000Z,,Yani,0,0,0.2833333333333333,False,0.2833333333333333,"#TRUMPGU? 
90 MILLION TOKENS LOCKED   
30 MILLION FROM THE DEV WALLET   
 BURNING 5 MILLION EVERY 150K MC   
LOCKING MORE , AND HOLDING THE FLOOR     
FULL METASENDOR INCOMING  
JUMP IN NOW OR CRY LATER  
#TRUMPGU $SOL 
https://app.streamflow.finance/contract/solana/mainnet/7D3MTfnp4sLSKor2KXeAALGpqGHEU2gJUJ1zdUJJEbis………… https://app.streamflow.finance/contract/solana/mainnet/69pGSivfLvwPXpaCFus3uGS3j19rGYi2mt1cEPXLbYWQ…………"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:13:13.000Z,,Curb◎,0,0,-0.06,False,-0.06,"$SOL

Bloody Monday = Much Higher by End of Week

5/6 of the past 6 weeks, the lows for the week were made on Monday. $SOL was then higher by end of week.

TLDR - HIGHER by end of week for $SOL.

#SOLANA "
sol,So11111111111111111111111111111111111111112,2025-01-28T02:13:08.000Z,,Nicole Dodson,0,0,0.2749999999999999,True,0.5499999999999999,"Join our passionate community of traders and start winning!

http://crypto-signals.life

$ASTR $AGIX $OSMO $AKT $FLOKI $JTO $CVX $BAT $ENJ $HOT $XEM $QTUM $ZRX $LRC $MEME $ORDI $SOL $eth"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:13:06.000Z,,capo little,0,0,0.1931818181818181,False,0.1931818181818181,"Which L1 will hit new ATH first in 2025 ?

$ZETA

$CORE

$ICE

$ETH"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:13:02.000Z,,AURA,0,0,0.0583333333333333,False,0.0583333333333333,"Congratulations! You’ve been randomly selected as a winner in our coin giveaway! You’ve won $10,000 worth of $LLMcoins. To claim your prize: Follow us, Retweet this post, Send us a DM with your $Sol wallet address. Act now to secure your reward!"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:13:00.000Z,,Trading GPro,0,0,0.78125,True,1.5625,Yippee! Another member made  283 % profit on $VINE ! Sign up today for a 14 -DAY FREE trial and start receiving expert trade tips ! !  - https://discord.gg/pwUxwD6q6K - Claim your spot! $DOGE $PEPE $RUNE $XRP $MNT $LTC $BTC $ETH $USDC $SOL
sol,So11111111111111111111111111111111111111112,2025-01-28T02:13:00.000Z,,Trading GPro,0,0,0.0960937499999999,False,0.0960937499999999,Just Happy! Unbelievable gains  ! One of our members saw  4 4 6 0.91 % with $ETH ! Join our 14 -day FREE trial today and unlock game -changing tips and insights !  - https://discord.gg/pwUxwD6q6K - Be a part! $LTC $DOGE $SOL $MNT $BTC $ETH $ONDO $XRP $USDC $TRUMP
sol,So11111111111111111111111111111111111111112,2025-01-28T02:13:00.000Z,,Trading GPro,0,0,0.5541666666666667,True,1.1083333333333334,It's Lovely! Our expert analyst turned   7 4 .20 % profit on $COOKIE ! Take action today for a 14 -DAY FREE trial and unlock insider signals ! !  - https://discord.gg/pwUxwD6q6K - Get on board! $PEPE $XRP $LTC $ETH $RUNE $BTC $DOGE $MNT $USDC $SOL
sol,So11111111111111111111111111111111111111112,2025-01-28T02:12:54.000Z,,AURA,0,0,0.0583333333333333,False,0.0583333333333333,"Congratulations! You’ve been randomly selected as a winner in our coin giveaway! You’ve won $10,000 worth of $LLMcoins. To claim your prize: Follow us, Retweet this post, Send us a DM with your $Sol wallet address. Act now to secure your reward!"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:12:43.000Z,,AURA,0,0,0.0583333333333333,False,0.0583333333333333,"Congratulations! You’ve been randomly selected as a winner in our coin giveaway! You’ve won $10,000 worth of $LLMcoins. To claim your prize: Follow us, Retweet this post, Send us a DM with your $Sol wallet address. Act now to secure your reward!"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:12:25.000Z,,AURA,0,0,0.0583333333333333,False,0.0583333333333333,"Congratulations! You’ve been randomly selected as a winner in our coin giveaway! You’ve won $10,000 worth of $LLMcoins. To claim your prize: Follow us, Retweet this post, Send us a DM with your $Sol wallet address. Act now to secure your reward!"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:12:15.000Z,,Beast Vijay,0,0,0.0,False,0.0,"$FIRE Guaranteed Airdrop open for 24 hours 

Drop your Solana $SOL address below, Follow  & RT 

Every wallet gets 10 000.00 $FIRE

Check your wallet in 15 mins !"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:12:14.000Z,,AURA,0,0,0.0583333333333333,False,0.0583333333333333,"Congratulations! You’ve been randomly selected as a winner in our coin giveaway! You’ve won $10,000 worth of $LLMcoins. To claim your prize: Follow us, Retweet this post, Send us a DM with your $Sol wallet address. Act now to secure your reward!"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:12:11.000Z,,DJ T-Digital,0,0,0.1,True,0.2,"$ETH forecast brought 250% profits this week!

http://crypto-signals.life

$BTC $BONK $SOL $BAKE $WIF $OP $INJ $PEPE $DOGE $ARB $AVAX $XRP $TIA $NEAR $LUNC $USTC $SHIB $ETH $link"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:12:03.000Z,,Market Prophit,0,0,0.2666666666666666,False,0.2666666666666666,"The Market Prophit Top 50

The Cryptos that have the largest social awareness and their sentiment.  Updates every day at 9:00 p.m. EST.  

Go to https://marketprophit.com/#top50 and check it out.

#crypto #MarketProphit $BTC $SOL $NVDA $SPY"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:11:52.000Z,,Emily Miner,0,0,0.1,False,0.1,"Stay informed with today’s trading data and optimize your trades!

http://crypto-signals.life

$SOL $XMAS $MOVR $SNX $BONK $ANALOS $INJ $DOT $KDA $TIA $ORDI $SATS $NEAR $BEAM $SUI $sol"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:11:50.000Z,,OFFICIAL $BARRON,0,0,0.25,False,0.25,"Every wallet Gets 500 $TRUMP

Just drop your $SOL  address, RT  & Like   

First 2222"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:11:30.000Z,,Orpememecraze,0,0,0.5078125,True,1.015625,"Yessssssss 
Congratulations $ORPE team! Officially the first in the $PEPE family to become more than a meme coin!! The future is oh so bright!!! 

$PEPE $PURPE $SOL $TRUMP $Elon $UFD $Floki $Doge $Ada"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:10:53.000Z,,Joey Trades,0,0,0.2333333333333333,True,0.4666666666666666,"@DeepSeekAICTOAI
 next 40 Million Market Cap  $SOL MEME loading. Check the holders. Distributed fairly with automated AI controlling the X profile/page Dont miss out on the next trend DEEPSEEK AI "
sol,So11111111111111111111111111111111111111112,2025-01-28T02:10:48.000Z,,$TRUMPIT,0,0,0.1363636363636363,False,0.1363636363636363,"We are Live

RT + Drop Your $SOL For 500,000 $TRUMPIT

1 SOL = 10,000,000 $TRUMPIT {PRESALES}
 Raydium {1 SOL = 100,000 $TRUMPIT}

Buy $TRUMPIT (Min - 0.2 SOL)

Send SOL to CA: Hpznyrf8j7EriozoyGvirF8E6A8uPeySLna3LwMhu4td

Turn on notifications  "
sol,So11111111111111111111111111111111111111112,2025-01-28T02:10:46.000Z,,Matt Cole,0,0,0.0,False,0.0,$SOL Duble bottom on the hourly. Hope so
sol,So11111111111111111111111111111111111111112,2025-01-28T02:10:24.000Z,,chaoren,0,0,0.1547619047619047,False,0.1547619047619047," Smart Money Alert: SAMMY 
 CA: 6t8CbAEHRNx1V212QosGDcWexhCB92wtDdSvwvLumoon
 First Alert vs Current:
 $0.000279
 MC: $279.3K
 3 whales | Max Profit: +109.2%
 Trade Now:
gmgn: https://gmgn.ai/sol/token/xC31kO6v_6t8CbAEHRNx1V212QosGDcWexhCB92wtDdSvwvLumoon…
$SOL #Solana #DeFi"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:10:03.000Z,,major.eth,0,0,0.0,True,0.0,"The Boy's Club will feed the people 

$TRUMP AND EVERY MEMECOIN IN $SOL IS CREATED TO EXTRACT YOUR MONEY AS EXIT LIQUIDITY

Give the people what we need , 
$ANDY is taking off today showing support as all Majors are crashing 

$PEPE Beta"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:09:55.000Z,,Beast Vijay,0,0,0.2,False,0.2,"Drop your $SOL wallets and I'll send $79,000 
(Yes for real )

Just Follow & RT

 Retweet my pinned post"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:09:55.000Z,,Beast Vijay,0,0,0.2,False,0.2,"Drop your $SOL wallets and I'll send $79,000 
(Yes for real )

Just Follow & RT

 Retweet my pinned post"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:09:44.000Z,,MICROL,0,0,0.0,False,0.0,"$MICRO is coming to Solana!

Revolutionizing the Al future starts with $MICRO.

RT + Drop your $SOL for 200,000 $MICRO 

Turn on notifications & Join our telegram (link in bio) for a further 200,000 $MICRO"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:09:08.000Z,,Ally,0,0,0.3999999999999999,False,0.3999999999999999,"Perfect timing for 
@tokenshibawing
 launch 
29.1
Get your $SOL ready to get $WING or FOMO later"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:08:59.000Z,,Piv○t,0,0,0.5,False,0.5,"Some more context

$SOL"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:08:52.000Z,,Slimez 首領,0,0,0.0,False,0.0,"Shill me your coins

I feel like sending some $sol"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:08:41.000Z,,Elisheba_O,0,0,0.1875,False,0.1875," Missed the $TRUMP wave? $WULFY is your second chance! 

The next moonshot isn't waiting. $SOL's most promising gem is taking off! 

$WULFY 
#Solana #SOL"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:08:20.000Z,,chaoren,0,0,0.1547619047619047,False,0.1547619047619047," Smart Money Alert: SMITHERY 
 CA: w4urSQWWLhhB1tM6jYzgd6nie8bZiiGXWs8HtBKpump
 First Alert vs Current:
 $0.000092
 MC: $91.6K
 3 whales | Max Profit: -37.3%
 Trade Now:
gmgn: https://gmgn.ai/sol/token/xC31kO6v_w4urSQWWLhhB1tM6jYzgd6nie8bZiiGXWs8HtBKpump…
$SOL #Solana #DeFi"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:08:17.000Z,,Anne Patterson,0,0,0.0,False,0.0,What benefits might $PAAL find launching on $SOL instead?
sol,So11111111111111111111111111111111111111112,2025-01-28T02:08:03.000Z,,Zelf Trade,0,0,0.2857142857142857,False,0.2857142857142857,"Safe Plays: 

$BTC, $SOL, $XRP: These coins continue to look solid for longs with minimized risk (clear price action and respecting trend continuation). 

$SUI, $AAVE, $ADA, $DOGE: These are worth considering for more risk, but still relatively safe. Caution on High-Risk Plays:"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:08:00.000Z,,Trading GPro,0,0,0.3125,True,0.625,It's Triumphant! A member just hit   1 2 5 0.98 % on $GOAT ! Want to achieve the same ? Start your 14 -day FREE trial and get pro -level trading alerts !  - https://discord.gg/pwUxwD6q6K - Join us! $ETH $MNT $DOGE $USDC $SUI $XRP $SOL $RUNE $PEPE $BTC
sol,So11111111111111111111111111111111111111112,2025-01-28T02:08:00.000Z,,Trading GPro,0,0,0.78125,True,1.5625,It's Fab! Our member just hit   2 9 5 0.58 % profit on $ETH ! Get started with a 14 -DAY FREE trial and see how you can achieve these gains ! !  - https://discord.gg/pwUxwD6q6K - Be part now! $ETH $TRUMP $ONDO $BTC $USDC $PEPE $SUI $SOL $DOGE $XRP
sol,So11111111111111111111111111111111111111112,2025-01-28T02:08:00.000Z,,Trading GPro,0,0,0.78125,False,0.78125,It's Triumphant! Our member nailed   4 9 .08 % return on $TIA ! Start your 14 -DAY FREE trial and follow expert analyst signals now ! !  - https://discord.gg/pwUxwD6q6K - Be a member! $TRUMP $BTC $USDC $RUNE $XRP $SOL $LTC $DOGE $MNT $ETH
sol,So11111111111111111111111111111111111111112,2025-01-28T02:08:00.000Z,,Trading GPro,0,0,0.3125,True,0.625,It's Triumphant! A member just hit   1 2 5 0.98 % on $GOAT ! Want to achieve the same ? Start your 14 -day FREE trial and get pro -level trading alerts !  - https://discord.gg/pwUxwD6q6K - Join us! $ETH $MNT $DOGE $USDC $SUI $XRP $SOL $RUNE $PEPE $BTC
sol,So11111111111111111111111111111111111111112,2025-01-28T02:08:00.000Z,,Trading GPro,0,0,0.78125,True,1.5625,It's Fab! Our member just hit   2 9 5 0.58 % profit on $ETH ! Get started with a 14 -DAY FREE trial and see how you can achieve these gains ! !  - https://discord.gg/pwUxwD6q6K - Be part now! $ETH $TRUMP $ONDO $BTC $USDC $PEPE $SUI $SOL $DOGE $XRP
sol,So11111111111111111111111111111111111111112,2025-01-28T02:08:00.000Z,,Trading GPro,0,0,0.78125,False,0.78125,It's Triumphant! Our member nailed   4 9 .08 % return on $TIA ! Start your 14 -DAY FREE trial and follow expert analyst signals now ! !  - https://discord.gg/pwUxwD6q6K - Be a member! $TRUMP $BTC $USDC $RUNE $XRP $SOL $LTC $DOGE $MNT $ETH
sol,So11111111111111111111111111111111111111112,2025-01-28T02:07:38.000Z,,CLONE mavi $GOD Reddio KGeN |Voltix.ai,0,0,-0.625,False,-0.625,"Sending my $SOL address like it's a secret recipe!  Just remember, if AI takes over, I want my slice of the pie too!  #PublicAI"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:07:07.000Z,,Lex,0,0,-0.4,False,-0.4,price everything in $SOL and you will see the world as a game
sol,So11111111111111111111111111111111111111112,2025-01-28T02:06:51.000Z,,-T-,0,0,0.0,False,0.0,"$GO ON $SOL

ONLY IN #GREENWOODS TG

S/O 
@_Sgate
 "
sol,So11111111111111111111111111111111111111112,2025-01-28T02:06:48.000Z,,Nicole Dodson,0,0,0.35,True,0.7,"Cheers to another 300% jump on $BTC this week—join us!

http://crypto-signals.life

$BTC $SOL $SEI $TIA $ARB $PEOPLE $XRP $POWR $ORDI $HONEY $PEPE $BONK $ICP $TRB $ETH $PERP $CYBER $BEAM $APT $WOO $INJ $AKT $OSMO $KAS $FET $BGB $CSPR $OP $NEAR $FDUSD $ENS"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:06:36.000Z,,Dev Druid,0,0,-0.1333333333333333,False,-0.1333333333333333,"Anyone active? Drop $Sol address 

(Must be follow)"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:06:34.000Z,,Consilium,0,0,0.0,False,0.0,$DICK is the ticker for today on $SOL
sol,So11111111111111111111111111111111111111112,2025-01-28T02:06:33.000Z,,alan.j,0,0,-0.2,False,-0.2,"mega bullish!! maybe check out the 
@ketfromwyoming
, they've actually built a working/successful trading bot that is cross chain with $sol & $base..

$ket is on $avax but bullish on crypto overall, regardless of chain.."
sol,So11111111111111111111111111111111111111112,2025-01-28T02:06:17.000Z,,Columbo,0,0,0.0124999999999999,False,0.0124999999999999,"If $PAAL was on $SOL we would be at 5b by now, the $ETH ecosystem gets kicked harder and harder and ironically as an on chain startup 
@PaalMind
 seems to be paying the price for supporting #SatoshiNakamoto ..

Let me explain why $PAAL launched on $ETH 

$BTC and $ETH: The Last"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:06:17.000Z,,Ryan Taylor,0,0,-0.285,False,-0.285,"Cooking up profits in my private tg
$truth soaring high

$Sol #LYNK $CATBAT $Stupid #Punks $Punks $FAFO $GRNLD $SHY $Seek #NIBBLES $ALPHA $PWOG $KIT $FWR #realkendo $PAJEET #Ainti #bober $VINE $VineX $AIB"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:06:16.000Z,,Dev Druid,0,0,-0.1333333333333333,False,-0.1333333333333333,"Anyone active? Drop $Sol address 

(Must be follow)"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:06:03.000Z,,kcee,0,0,0.0,False,0.0,I believe only if I have the $200 $SOL 
sol,So11111111111111111111111111111111111111112,2025-01-28T02:05:45.000Z,,Dev Druid,0,0,-0.1333333333333333,False,-0.1333333333333333,"Anyone active? Drop $Sol address 

(Must be follow)"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:05:45.000Z,,Dev Druid,0,0,-0.1333333333333333,False,-0.1333333333333333,"Anyone active? Drop $Sol address 

(Must be follow)"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:05:32.000Z,,Emily Miner,0,0,0.35,True,0.7,"Get free trading alerts daily on Telegram—don’t miss a trade!

http://crypto-signals.life

$SOL $TRB $XAI $SEI $SUI $WIF $GAS $TIA $BTC $WIF $MEME $RNDR $JTO $BONK $APE $MYRO $MAGIC $FET $MANA $PYTH $METIS $MEMEAI $ZKF $HON $MAGIC"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:05:31.000Z,,Tyler Gibbs,0,0,0.0,False,0.0,"Such a generous giveaway, count me in for $SOL airdrop!"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:05:29.000Z,,Paws Update,0,0,0.3125,False,0.3125," $PAWS Pre-Market Celebration #Giveaway For The Community 

We’re giving away $85,000 In $PAWS to the first 8,500 people

 Like  Retweet
 Join:- https://t.me/TradingCampTed

Share your $SOL wallet below 

Rewards will be in your wallet in 12 hours!  $PAWS"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:05:25.000Z,,CryptoDeus,0,0,0.7,False,0.7,"APE A BAG $BHAD on $sol

MOVINMG WELL, ARTIST Bhad Bhabie LAUNCHED HIS OFFICIAL COIN, GOOD VOLUME, LET'S SEE

https://t.me/BHADBABYSOL

 https://dexscreener.com/solana/3e6bnzwnfom5mzybxzczdw9kkraceotkvt3ymqhrbgkz…"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:05:25.000Z,,Zomb,0,0,0.0,True,0.0,"I promise its $Zomb . 

$sol $crypto $meme #memecoin100x #memecoin"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:05:21.000Z,,SmallBoiTv,0,0,0.2583333333333333,False,0.2583333333333333,"How much $SOL do you hold

Less then 5 
More then 10 
More then 20 

Comment one of the emoji"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:05:12.000Z,,Victor Sein,0,0,0.0222222222222222,True,0.0444444444444444,"My crypto portfolio includes:-
(1) $ETH
(2) $XRP
(3) $SOL
(4) $Link
(5) $AVAX
(6) $TRUMP

More of a mid & long-term investor rather than chasing all the hype.$TRUMP is my first and only meme i bought recently since I kinda attracted to its current price. I am ready for the future"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:05:02.000Z,,Market Prophit,0,0,0.2916666666666667,False,0.2916666666666667,"Top 3 Bearish Sentiment Cryptos: CROWD

  $MYRIA $KARRAT $BEAM

Top 3 Bearish Cryptos: MP | #SmartMoney

  $ONIT $SOL $TSLA
    
Check out sentiment and other crypto stats at http://marketprophit.com"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:05:00.000Z,,MICROL,0,0,0.0,False,0.0,"$MICRO is coming to Solana!

Revolutionizing the Al future starts with $MICRO.

RT + Drop your $SOL for 200,000 $MICRO 

Turn on notifications & Join our telegram (link in bio) for a further 200,000 $MICRO"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:04:54.000Z,,shram ram jam,0,0,0.6,True,1.2,"Another 300% boost on $BTC this week!

http://crypto-signals.life

$BTC $ETH $SOL $SUI $ETC $ARB $OP $ENS $PEOPLE $XRP $DOGE $ADA $MATIC $INSP $SEI $MEME $XAI $TET $PEPE $BONK $NEON $FTT $BLUR $HNT $TIA $LTC $APT $IMX $XMR $trx"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:04:44.000Z,,Enri,0,0,0.1142857142857142,False,0.1142857142857142,$SOL I decided my next move on Sol to hedge the long position I have on SOL wallets. A pullback at 246-252 area would be the point where I will short more perps to hedge SOL long on web3 wallets. Right now I'm 50% hedged. #solana #crypto
sol,So11111111111111111111111111111111111111112,2025-01-28T02:04:34.000Z,,JT,0,0,0.0333333333333333,False,0.0333333333333333,"i sure as shit could round trip, but still up since I was buying over a year ago, and rode the $sol rip from $15"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:04:00.000Z,,Trading GPro,0,0,0.3541666666666667,False,0.3541666666666667,"It's Dazzling! Just bagged a wild  191 % on $SPX ! The squad’s eating , no cap . Don’t sleep , next move’s gonna be fire !  - https://discord.gg/pwUxwD6q6K - Let's go! $RUNE $TRUMP $BTC $MNT $XRP $DOGE $USDC $SOL $ETH $LTC"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:03:40.000Z,,MemePumps,0,0,0.0583333333333333,False,0.0583333333333333," $SAFEMOON / $SOL Chart Update 

 Price Action:
SAFEMOON takes a dive, dropping -10.71% to 0.003160. A consistent downtrend with no signs of recovery yet.

 Key Levels:

Support: Minimal activity near 0.003, the last defense for bulls. "
sol,So11111111111111111111111111111111111111112,2025-01-28T02:04:54.000Z,,shram ram jam,0,0,0.6,True,1.2,"Another 300% boost on $BTC this week!

http://crypto-signals.life

$BTC $ETH $SOL $SUI $ETC $ARB $OP $ENS $PEOPLE $XRP $DOGE $ADA $MATIC $INSP $SEI $MEME $XAI $TET $PEPE $BONK $NEON $FTT $BLUR $HNT $TIA $LTC $APT $IMX $XMR $trx"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:04:44.000Z,,Enri,0,0,0.1142857142857142,False,0.1142857142857142,$SOL I decided my next move on Sol to hedge the long position I have on SOL wallets. A pullback at 246-252 area would be the point where I will short more perps to hedge SOL long on web3 wallets. Right now I'm 50% hedged. #solana #crypto
